time_s,cmd_v_mps,odom_v_mps,cmd_w_radps,odom_w_radps,odom_x_m,odom_y_m
0.600000000000307,0.5,0.49981468902172677,0.0,-4.685817720913634e-06,-2.203070369616561,1.0000084043159672
0.6200000000003172,0.5,0.49982298256269986,0.0,-4.103736294992156e-06,-2.202970398390257,1.0000084445901565
0.6400000000003274,0.5,0.499831276103673,0.0,-3.521654869070678e-06,-2.2028704271639525,1.0000084848643458
0.6600000000003376,0.5,0.4998395696446461,0.0,-2.9395734431492e-06,-2.202770455937648,1.0000085251385349
0.6800000000003479,0.5,0.4998478631856192,0.0,-2.357492017227722e-06,-2.202670484711344,1.0000085654127242
0.7000000000003581,0.5,0.4999620500234697,0.0,6.442303680054098e-05,-2.152576216307975,1.0000249240417773
0.7200000000003683,0.5,0.499958770930715,0.0,5.290345212031344e-05,-2.15247622484244,1.000025001018696
0.7400000000003786,0.5,0.4999554918379603,0.0,4.13838674400859e-05,-2.152376233376905,1.0000250779956146
0.7600000000003888,0.5,0.49995221274520557,0.0,2.986428275985835e-05,-2.15227624191137,1.0000251549725332
0.780000000000399,0.5,0.4999489336524509,0.0,1.834469807963081e-05,-2.1521762504458355,1.0000252319494518
0.8000000000004093,0.5,0.5000234300876037,0.0,9.875390343946958e-05,-2.1030836241581476,1.0000343642731955
0.8200000000004195,0.5,0.5000132887663897,0.0,9.753756247994727e-05,-2.1029836296294677,1.0000344431709958
0.8400000000004297,0.5,0.5000031474451757,0.0,9.632122152042496e-05,-2.102883635100788,1.0000345220687963
0.86000000000044,0.5,0.4999930061239617,0.0,9.510488056090265e-05,-2.102783640572108,1.0000346009665966
0.8800000000004502,0.5,0.4999828648027477,0.0,9.388853960138035e-05,-2.102683646043428,1.000034679864397
0.9000000000004604,0.5,0.49935754968797863,0.0,0.0004946756459131941,-2.053090114858354,1.000048597624458
0.9200000000004707,0.5,0.4993770317550339,0.0,0.0004943452035939161,-2.052990223852255,1.0000485697669361
0.9400000000004809,0.5,0.49939651382208916,0.0,0.000494014761274638,-2.0528903328461556,1.000048541909414
0.9600000000004911,0.5,0.4994159958891445,0.0,0.00049368431895536,-2.0527904418400564,1.0000485140518922
0.9800000000005014,0.5,0.49943547795619975,0.0,0.0004933538766360821,-2.0526905508339572,1.0000484861943701
1.0000000000005116,0.5,0.4999879844178566,0.0,2.1232966599294992e-05,-2.0030990945613545,1.0000771194666507
1.0200000000005218,0.5,0.49998845246610657,0.0,2.2456561159727132e-05,-2.0029990965200795,1.0000771902450474
1.040000000000532,0.5,0.4999889205143565,0.0,2.3680155720159275e-05,-2.0028990984788044,1.000077261023444
1.0600000000005423,0.5,0.49998938856260644,0.0,2.4903750280591414e-05,-2.0027991004375294,1.0000773318018408
1.0800000000005525,0.5,0.49998985661085643,0.0,2.6127344841023557e-05,-2.002699102396255,1.0000774025802375
1.1000000000005627,0.5,0.49990313764128697,0.0,0.0003107606858520346,-1.953104489145956,1.0000992447381452
1.120000000000573,0.5,0.4998748135806241,0.0,0.0003066506577544685,-1.9530045365910895,1.0000992514055715
1.1400000000005832,0.5,0.4998464895199612,0.0,0.0003025406296569024,-1.952904584036223,1.0000992580729982
1.1600000000005934,0.5,0.4998181654592983,0.0,0.0002984306015593363,-1.9528046314813563,1.0000992647404245
1.1800000000006037,0.5,0.49978984139863536,0.0,0.0002943205734617702,-1.95270467892649,1.0000992714078512
1.200000000000614,0.5,0.4996042330583451,0.0,3.35050117272096e-05,-1.9031121626928404,1.0001196109965593
1.2200000000006241,0.5,0.4995571581970257,0.0,6.660379332450841e-05,-1.9030122265972051,1.0001196291355965
1.2400000000006344,0.5,0.49951008333570623,0.0,9.97025749218072e-05,-1.9029122905015696,1.0001196472746339
1.2600000000006446,0.5,0.49946300847438674,0.0,0.000132801356519106,-1.9028123544059343,1.000119665413671
1.2800000000006548,0.5,0.4994159336130673,0.0,0.0001659001381164048,-1.902712418310299,1.0001196835527084
1.300000000000665,0.5,0.5000240680281263,0.0,0.00031671644204383587,-1.8526291955917766,1.000148177176896
1.3200000000006753,0.5,0.5000242528459545,0.0,0.0003166368072366181,-1.8525291906222656,1.0001482722559871
1.3400000000006855,0.5,0.5000244376637828,0.0,0.00031655717242940043,-1.8524291856527548,1.000148367335078
1.3600000000006958,0.5,0.5000246224816112,0.0,0.0003164775376221827,-1.8523291806832438,1.000148462414169
1.380000000000706,0.5,0.5000248072994394,0.0,0.00031639790281496493,-1.852229175713733,1.0001485574932598
1.4000000000007162,0.5,0.4999846930268754,0.0,0.00018039449263280237,-1.8031380684354505,1.0001724539186698
1.4200000000007265,0.5,0.4999841549434625,0.0,0.00017887125813378932,-1.803038072040938,1.0001724847613245
1.4400000000007367,0.5,0.49998361686004955,0.0,0.00017734802363477623,-1.8029380756464253,1.0001725156039791
1.460000000000747,0.5,0.49998307877663667,0.0,0.00017582478913576315,-1.8028380792519128,1.000172546446634
1.4800000000007572,0.5,0.49998254069322373,0.0,0.00017430155463675007,-1.8027380828574,1.0001725772892887
1.5000000000007674,0.5,0.4997838222799035,0.0,0.000248298608316279,-1.7531401305977183,1.0001814364965915
1.5200000000007776,0.5,0.49976595501077165,0.0,0.0002490360543620643,-1.7530401916750744,1.0001813878605301
1.5400000000007878,0.5,0.4997480877416398,0.0,0.0002497735004078496,-1.7529402527524305,1.000181339224469
1.560000000000798,0.5,0.49973022047250804,0.0,0.00025051094645363493,-1.7528403138297866,1.0001812905884075
1.5800000000008083,0.5,0.4997123532033762,0.0,0.0002512483924994202,-1.7527403749071426,1.0001812419523464
1.6000000000008185,0.5,0.49946782961269,0.0,0.00040732336338740384,-1.7031460658153086,1.0002039184323475
1.6200000000008288,0.5,0.4995417139859323,0.0,0.0003549224461500567,-1.7030460979274755,1.000204012558129
1.640000000000839,0.5,0.49961559835917463,0.0,0.00030252152891270957,-1.7029461300396422,1.0002041066839107
1.6600000000008492,0.5,0.499689482732417,0.0,0.00025012061167536243,-1.702846162151809,1.000204200809692
1.6800000000008595,0.5,0.4997633671056593,0.0,0.00019771969443801524,-1.7027461942639757,1.0002042949354737
1.7000000000008697,0.5,0.4995614173712003,0.0,0.0006437820278338653,-1.6531503651594353,1.0002217119518408
1.72000000000088,0.5,0.49958189923710344,0.0,0.0006204178805707631,-1.6530504321140345,1.000221724543835
1.7400000000008902,0.5,0.49960238110300653,0.0,0.000597053733307661,-1.6529504990686337,1.000221737135829
1.7600000000009004,0.5,0.4996228629689096,0.0,0.0005736895860445589,-1.6528505660232329,1.0002217497278232
1.7800000000009106,0.5,0.49964334483481276,0.0,0.0005503254387814566,-1.652750632977832,1.0002217623198173
1.8000000000009209,0.5,0.49976497448599794,0.0,0.0001406010407438938,-1.603152437575704,1.0002423997636198
1.820000000000931,0.5,0.49980969368570405,0.0,8.982424918304736e-05,-1.6030524398552857,1.0002424144642146
1.8400000000009413,0.5,0.49985441288541016,0.0,3.9047457622200964e-05,-1.6029524421348673,1.0002424291648093
1.8600000000009516,0.5,0.49989913208511627,0.0,-1.1729333938645435e-05,-1.602852444414449,1.0002424438654043
1.8800000000009618,0.5,0.4999438512848224,0.0,-6.250612549949186e-05,-1.6027524466940306,1.000242458565999
1.900000000000972,0.5,0.49999063964891066,0.0,1.1014930584720446e-05,-1.5526619310316871,1.0002720679689765
1.9200000000009823,0.5,0.49999206795980355,0.0,1.1519761700533347e-05,-1.5525619314935097,1.0002721321656416
1.9400000000009925,0.5,0.4999934962706964,0.0,1.2024592816346248e-05,-1.5524619319553323,1.0002721963623067
1.9600000000010027,0.5,0.4999949245815893,0.0,1.2529423932159149e-05,-1.5523619324171547,1.0002722605589718
1.980000000001013,0.5,0.4999963528924822,0.0,1.303425504797205e-05,-1.5522619328789773,1.0002723247556369
2.000000000001023,0.5,0.5000110794555558,0.0,0.0002326998427474287,-1.5031719647296562,1.0003016718622533
2.0200000000010334,0.5,0.5000209559904513,0.0,0.00021649680408299365,-1.5030719532555907,1.0003017342062908
2.0400000000010436,0.5,0.5000308325253469,0.0,0.0002002937654185586,-1.5029719417815253,1.0003017965503282
2.060000000001054,0.5,0.5000407090602424,0.0,0.00018409072675412355,-1.5028719303074598,1.000301858894366
2.080000000001064,0.5,0.500050585595138,0.0,0.0001678876880896885,-1.5027719188333943,1.0003019212384034
2.1000000000010743,0.5,0.4999480987331437,0.0,0.00015065700491382695,-1.4531794154135371,1.0003239397292745
2.1200000000010846,0.5,0.49995221144037033,0.0,0.0001503280809960707,-1.45307942170288,1.0003240077196212
2.140000000001095,0.5,0.49995632414759694,0.0,0.0001499991570783144,-1.4529794279922228,1.000324075709968
2.160000000001105,0.5,0.49996043685482355,0.0,0.00014967023316055816,-1.4528794342815656,1.0003241437003147
2.1800000000011153,0.5,0.49996454956205016,0.0,0.0001493413092428019,-1.4527794405709082,1.0003242116906617
2.2000000000011255,0.5,0.4999930667721703,0.0,-4.0474194565887936e-05,-1.4031918767683302,1.000351008752314
2.2200000000011357,0.5,0.4999937662291283,0.0,-4.094875183835924e-05,-1.4030918774548846,1.0003510305714705
2.240000000001146,0.5,0.49999446568608624,0.0,-4.142330911083053e-05,-1.402991878141439,1.000351052390627
2.260000000001156,0.5,0.4999951651430442,0.0,-4.1897866383301834e-05,-1.4028918788279934,1.0003510742097834
2.2800000000011664,0.5,0.4999958646000022,0.0,-4.2372423655773135e-05,-1.4027918795145475,1.00035109602894
2.3000000000011767,0.5,0.49986365310172093,0.0,0.00038900903313257324,-1.3532005873080009,1.0003827297175254
2.320000000001187,0.5,0.4998676052005778,0.0,0.0003696623232164294,-1.3531006111541317,1.0003827226491075
2.340000000001197,0.5,0.49987155729943467,0.0,0.0003503156133002855,-1.3530006350002626,1.0003827155806895
2.3600000000012074,0.5,0.49987550939829156,0.0,0.0003309689033841417,-1.3529006588463934,1.0003827085122716
2.3800000000012176,0.5,0.49987946149714846,0.0,0.0003116221934679978,-1.3528006826925243,1.0003827014438536
2.400000000001228,0.5,0.5001516711004264,0.0,-0.00022516047791080402,-1.3032070621278429,1.000404839051141
2.420000000001238,0.5,0.500123871635076,0.0,-0.0002068426317454976,-1.3031070596166143,1.0004049050991675
2.4400000000012483,0.5,0.5000960721697256,0.0,-0.0001885247855801912,-1.3030070571053858,1.0004049711471938
2.4600000000012585,0.5,0.5000682727043753,0.0,-0.0001702069394148848,-1.302907054594157,1.0004050371952204
2.4800000000012687,0.5,0.500040473239025,0.0,-0.0001518890932495784,-1.3028070520829285,1.0004051032432468
2.500000000001279,0.5,0.4999962211736298,0.0,-5.155649615015122e-05,-1.2532120226564634,1.0004348927147468
2.520000000001289,0.5,0.49999704217217805,0.0,-5.152595373088455e-05,-1.2531120225987618,1.0004349284015028
2.5400000000012994,0.5,0.49999786317072636,0.0,-5.149541131161788e-05,-1.2530120225410601,1.0004349640882588
2.5600000000013097,0.5,0.4999986841692746,0.0,-5.1464868892351204e-05,-1.2529120224833588,1.0004349997750146
2.58000000000132,0.5,0.49999950516782293,0.0,-5.143432647308454e-05,-1.2528120224256571,1.0004350354617706
2.60000000000133,0.5,0.4999818913232397,0.0,-2.2235394111346276e-05,-1.2032266763276152,1.0004663217139567
2.6200000000013404,0.5,0.4999839822271398,0.0,-2.1010476951134993e-05,-1.2031266778603629,1.0004663572726464
2.6400000000013506,0.5,0.4999860731310399,0.0,-1.978555979092371e-05,-1.2030266793931104,1.0004663928313362
2.660000000001361,0.5,0.49998816403494,0.0,-1.8560642630712426e-05,-1.202926680925858,1.0004664283900258
2.680000000001371,0.5,0.4999902549388401,0.0,-1.7335725470501143e-05,-1.2028266824586058,1.0004664639487155
2.7000000000013813,0.0,0.1774512767867222,0.0,0.0011633594045699254,-1.165755609928383,1.000484169239171
2.7200000000013915,0.0,0.1773185763138093,0.0,0.0011634943187207513,-1.1657202523463257,1.000484135364735
2.7400000000014018,0.0,0.17718587584089637,0.0,0.001163629232871577,-1.1656848947642682,1.0004841014902985
2.760000000001412,0.0,0.17705317536798346,0.0,0.0011637641470224028,-1.1656495371822109,1.0004840676158624
2.7800000000014222,0.0,0.17692047489507054,0.0,0.0011638990611732287,-1.1656141796001536,1.000484033741426
2.8000000000014325,0.0,-3.767437851568989e-06,0.0,4.9671822357563196e-05,-1.161883433042446,1.0004871168862048
2.8200000000014427,0.0,-1.3485511190291916e-06,0.0,5.156425539958572e-05,-1.1618834313811834,1.0004871234679935
2.840000000001453,0.0,1.070335613510606e-06,0.0,5.345668844160824e-05,-1.1618834297199212,1.0004871300497822
2.860000000001463,0.0,3.4892223460504026e-06,0.0,5.534912148363075e-05,-1.1618834280586587,1.000487136631571
2.8800000000014734,0.0,5.9081090785902e-06,0.0,5.724155452565327e-05,-1.1618834263973965,1.0004871432133597
2.9000000000014836,0.0,-3.6950529320296016e-06,0.0,5.17317269806675e-05,-1.1618832241929657,1.0004897327308693
2.920000000001494,0.0,-1.3420797344241837e-06,0.0,5.2826164293172436e-05,-1.1618832225829299,1.0004897389822014
2.940000000001504,0.0,1.010893463181235e-06,0.0,5.392060160567736e-05,-1.1618832209728942,1.0004897452335335
2.9600000000015143,0.0,3.363866660786653e-06,0.0,5.50150389181823e-05,-1.1618832193628583,1.0004897514848656
2.9800000000015245,0.0,5.716839858392071e-06,0.0,5.6109476230687224e-05,-1.1618832177528227,1.0004897577361977
3.0000000000015348,0.0,8.047081112814361e-06,0.0,5.706223960721644e-05,-1.1618830077701905,1.0004924071270098
3.020000000001545,0.0,5.698676416285741e-06,0.0,5.6761249652685915e-05,-1.1618830085119212,1.0004924114552425
3.0400000000015552,0.0,3.3502717197571216e-06,0.0,5.646025969815539e-05,-1.1618830092536518,1.0004924157834754
3.0600000000015655,0.0,1.0018670232285024e-06,0.0,5.615926974362486e-05,-1.1618830099953825,1.000492420111708
3.0800000000015757,0.0,-1.3465376733001177e-06,0.0,5.585827978909433e-05,-1.1618830107371132,1.000492424439941
3.100000000001586,0.0,8.047136090253003e-06,0.0,5.711311405151113e-05,-1.1618827995058638,1.0004950795807463
3.120000000001596,0.0,5.697861819192493e-06,0.0,5.6809379874610254e-05,-1.1618828002485113,1.0004950839631743
3.1400000000016064,0.0,3.3485875481319827e-06,0.0,5.650564569770939e-05,-1.1618828009911588,1.0004950883456025
3.1600000000016166,0.0,9.993132770714723e-07,0.0,5.620191152080851e-05,-1.161882801733806,1.0004950927280305
3.180000000001627,0.0,-1.349960993989038e-06,0.0,5.5898177343907645e-05,-1.1618828024764536,1.0004950971104587
3.200000000001637,0.0,8.049882876040774e-06,0.0,5.717932628999331e-05,-1.1618825913545279,1.0004977815083185
3.2200000000016473,0.0,5.699504867979353e-06,0.0,5.687284238022634e-05,-1.16188259209779,1.0004977859472637
3.2400000000016576,0.0,3.349126859917932e-06,0.0,5.6566358470459364e-05,-1.161882592841052,1.0004977903862087
3.260000000001668,0.0,9.98748851856511e-07,0.0,5.625987456069239e-05,-1.1618825935843142,1.0004977948251539
3.280000000001678,0.0,-1.3516291562049102e-06,0.0,5.595339065092542e-05,-1.1618825943275763,1.0004977992640989
3.3000000000016882,0.0,-3.707839465436862e-06,0.0,5.2090681345890655e-05,-1.1618823912213192,1.0005004806850566
3.3200000000016985,0.0,-1.3434701407088108e-06,0.0,5.31139832849079e-05,-1.1618823896022517,1.0005004871550236
3.3400000000017087,0.0,1.0208991840192406e-06,0.0,5.413728522392515e-05,-1.161882387983184,1.0005004936249906
3.360000000001719,0.0,3.3852685087472916e-06,0.0,5.516058716294239e-05,-1.1618823863641168,1.0005005000949576
3.380000000001729,0.0,5.7496378334753425e-06,0.0,5.618388910195964e-05,-1.1618823847450492,1.0005005065649246
3.4000000000017394,-0.5,-0.29593017309357217,0.0,0.0005381779113642338,-1.1731175722791474,1.0004942777279255
3.4200000000017496,-0.5,-0.29751848030871086,0.0,0.000561613772825453,-1.1731783465957264,1.0004941870593795
3.44000000000176,-0.5,-0.2991067875238495,0.0,0.0005850496342866722,-1.1732391209123054,1.0004940963908335
3.46000000000177,-0.5,-0.30069509473898814,0.0,0.0006084854957478914,-1.1732998952288847,1.0004940057222877
3.4800000000017803,-0.5,-0.3022834019541268,0.0,0.0006319213572091105,-1.1733606695454637,1.0004939150537417
3.5000000000017906,-0.5,-0.500260835595053,0.0,0.0003125313678108019,-1.2180856676125762,1.0004702579565283
3.520000000001801,-0.5,-0.50019934765062,0.0,0.0003120100402558688,-1.2181856582566866,1.0004702471635956
3.540000000001811,-0.5,-0.500137859706187,0.0,0.00031148871270093566,-1.218285648900797,1.000470236370663
3.5600000000018213,-0.5,-0.5000763717617539,0.0,0.00031096738514600254,-1.2183856395449073,1.0004702255777302
3.5800000000018315,-0.5,-0.5000148838173208,0.0,0.0003104460575910695,-1.2184856301890177,1.0004702147847977
3.6000000000018417,-0.5,-0.49984846253152837,0.0,-0.00020326266900007144,-1.2685758643573897,1.0004428885447658
3.620000000001852,-0.5,-0.4998491362571838,0.0,-0.00021058827078982396,-1.2686758342436486,1.0004428749827077
3.640000000001862,-0.5,-0.49984980998283923,0.0,-0.0002179138725795765,-1.2687758041299075,1.0004428614206495
3.6600000000018724,-0.5,-0.49985048370849466,0.0,-0.00022523947436932902,-1.2688757740161667,1.0004428478585914
3.6800000000018827,-0.5,-0.4998511574341501,0.0,-0.00023256507615908154,-1.2689757439024256,1.0004428342965332
3.700000000001893,-0.5,-0.4998394601041277,0.0,7.044412575349447e-05,-1.3185639417520847,1.000409338130458
3.720000000001903,-0.5,-0.49985515028110766,0.0,7.027737102189218e-05,-1.3186639331007568,1.0004092160368483
3.7400000000019133,-0.5,-0.4998708404580876,0.0,7.01106162902899e-05,-1.318763924449429,1.0004090939432384
3.7600000000019236,-0.5,-0.49988653063506755,0.0,6.994386155868761e-05,-1.318863915798101,1.0004089718496287
3.780000000001934,-0.5,-0.49990222081204755,0.0,6.977710682708532e-05,-1.3189639071467731,1.0004088497560188
3.800000000001944,-0.5,-0.4998120390655664,0.0,-0.00011474111226689954,-1.36855517789144,1.0003790063952205
3.8200000000019543,-0.5,-0.49980818378513586,0.0,-0.00011369318965103245,-1.3686551364338428,1.000378953857639
3.8400000000019645,-0.5,-0.4998043285047053,0.0,-0.00011264526703516535,-1.3687550949762455,1.0003789013200577
3.8600000000019747,-0.5,-0.49980047322427473,0.0,-0.00011159734441929825,-1.3688550535186483,1.000378848782476
3.880000000001985,-0.5,-0.49979661794384417,0.0,-0.00011054942180343116,-1.368955012061051,1.0003787962448947
3.900000000001995,-0.5,-0.4998836552339175,0.0,-0.00023302408062667132,-1.4180459017253124,1.0003479472575907
3.9200000000020054,-0.5,-0.49988858264590097,0.0,-0.00022248781633263945,-1.4181458863945282,1.00034789116867
3.9400000000020157,-0.5,-0.49989351005788446,0.0,-0.0002119515520386076,-1.418245871063744,1.0003478350797497
3.960000000002026,-0.5,-0.499898437469868,0.0,-0.00020141528774457576,-1.4183458557329596,1.000347778990829
3.980000000002036,-0.5,-0.4999033648818515,0.0,-0.0001908790234505439,-1.4184458404021754,1.0003477229019087
4.000000000002046,-0.5,-0.5005407593015935,0.0,-7.481829632875496e-05,-1.4680313642318275,1.0003241570632857
4.020000000002057,-0.5,-0.500427995583137,0.0,-0.0001086137605391127,-1.468131359489019,1.0003239255762584
4.040000000002067,-0.5,-0.5003152318646805,0.0,-0.00014240922474947042,-1.468231354746211,1.000323694089231
4.060000000002077,-0.5,-0.500202468146224,0.0,-0.00017620468895982813,-1.4683313500034025,1.0003234626022037
4.080000000002087,-0.5,-0.5000897044277677,0.0,-0.00021000015317018585,-1.4684313452605942,1.0003232311151766
4.1000000000020975,-0.5,-0.49984549415996954,0.0,-0.0002075063280623049,-1.5180182625479028,1.0002964064491051
4.120000000002108,-0.5,-0.4998420104300454,0.0,-0.00020856635133111834,-1.5181182280717394,1.0002962368526958
4.140000000002118,-0.5,-0.4998385267001212,0.0,-0.00020962637459993178,-1.5182181935955756,1.0002960672562864
4.160000000002128,-0.5,-0.499835042970197,0.0,-0.00021068639786874524,-1.5183181591194121,1.0002958976598768
4.1800000000021384,-0.5,-0.4998315592402728,0.0,-0.00021174642113755868,-1.5184181246432484,1.0002957280634674
4.200000000002149,-0.5,-0.4998988566821341,0.0,1.954701956583643e-05,-1.5680082071377526,1.000271599698947
4.220000000002159,-0.5,-0.49989066817595845,0.0,2.034649257318133e-05,-1.5681081787168167,1.0002715653101029
4.240000000002169,-0.5,-0.4998824796697829,0.0,2.1145965580526236e-05,-1.568208150295881,1.0002715309212586
4.260000000002179,-0.5,-0.49987429116360726,0.0,2.1945438587871137e-05,-1.568308121874945,1.0002714965324144
4.28000000000219,-0.5,-0.49986610265743164,0.0,2.2744911595216042e-05,-1.5684080934540092,1.0002714621435702
4.3000000000022,-0.5,-0.4998533750245853,0.0,-0.00014815844731057133,-1.6179990507144935,1.0002422095008587
4.32000000000221,-0.5,-0.4998496573452202,0.0,-0.00014755636277608122,-1.6180990176468828,1.0002421425120809
4.34000000000222,-0.5,-0.49984593966585505,0.0,-0.00014695427824159112,-1.6181989845792721,1.000242075523303
4.3600000000022305,-0.5,-0.4998422219864899,0.0,-0.00014635219370710104,-1.6182989515116615,1.0002420085345252
4.380000000002241,-0.5,-0.4998385043071248,0.0,-0.00014575010917261094,-1.6183989184440508,1.0002419415457473
4.400000000002251,-0.5,-0.49982361593216507,0.0,-0.0002628285051107485,-1.6679911669992706,1.0002119175944904
4.420000000002261,-0.5,-0.49989377476393965,0.0,-0.000267121802096254,-1.668091204025263,1.0002119684105593
4.4400000000022715,-0.5,-0.4999639335957142,0.0,-0.00027141509908175946,-1.6681912410512554,1.0002120192266282
4.460000000002282,-0.5,-0.5000340924274889,0.0,-0.000275708396067265,-1.6682912780772479,1.0002120700426969
4.480000000002292,-0.5,-0.5001042512592634,0.0,-0.0002800016930527705,-1.6683913151032403,1.0002121208587658
4.500000000002302,0.0,-0.25627939973836705,0.0,-8.38581925079278e-05,-1.7105803480994024,1.0001842152999136
4.520000000002312,0.0,-0.25624126852891743,0.0,-8.32365203654656e-05,-1.7106315658264628,1.0001841652298757
4.540000000002323,0.0,-0.25620313731946776,0.0,-8.26148482230034e-05,-1.7106827835535234,1.0001841151598378
4.560000000002333,0.0,-0.25616500611001813,0.0,-8.19931760805412e-05,-1.710734001280584,1.0001840650898
4.580000000002343,0.0,-0.25612687490056846,0.0,-8.137150393807901e-05,-1.7107852190076445,1.000184015019762
4.600000000002353,0.0,0.00031271637447328815,0.0,0.00017085497624427884,-1.718746094281612,1.000181319305946
4.6200000000023635,0.0,0.00025865418868533096,0.0,0.0001493050785581388,-1.7187460857977912,1.0001813168225677
4.640000000002374,0.0,0.00020459200289737377,0.0,0.00012775518087199876,-1.7187460773139704,1.0001813143391896
4.660000000002384,0.0,0.00015052981710941658,0.0,0.00010620528318585872,-1.71874606883015,1.0001813118558112
4.680000000002394,0.0,9.64676313214594e-05,0.0,8.465538549971868e-05,-1.7187460603463292,1.000181309372433
4.7000000000024045,0.0,-2.3433323336177135e-05,0.0,-0.00014749688942177971,-1.7187451448180628,1.0001860901487976
4.720000000002415,0.0,-3.418666585539552e-05,0.0,-0.00015409951426092303,-1.718745160238672,1.0001860599070298
4.740000000002425,0.0,-4.494000837461391e-05,0.0,-0.00016070213910006633,-1.7187451756592813,1.0001860296652618
4.760000000002435,0.0,-5.56933508938323e-05,0.0,-0.00016730476393920964,-1.7187451910798905,1.000185999423494
4.780000000002445,0.0,-6.644669341305069e-05,0.0,-0.00017390738877835294,-1.7187452065004998,1.000185969181726
4.800000000002456,0.0,2.2146663975918864e-05,0.0,7.263298352319642e-05,-1.7187430142632805,1.0001920116179033
4.820000000002466,0.0,-1.598078759567936e-05,0.0,6.811235680903456e-05,-1.7187430479092332,1.0001919299681195
4.840000000002476,0.0,-5.410823916727759e-05,0.0,6.35917300948727e-05,-1.718743081555186,1.0001918483183354
4.860000000002486,0.0,-9.223569073887582e-05,0.0,5.9071103380710836e-05,-1.7187431152011388,1.0001917666685516
4.880000000002497,0.0,-0.00013036314231047405,0.0,5.4550476666548976e-05,-1.7187431488470917,1.0001916850187675
4.900000000002507,0.0,0.0001703352476304399,0.0,0.00031791392470291284,-1.7187423153957548,1.0001945926355553
4.920000000002517,0.0,0.00014315879315212975,0.0,0.00032883504454962135,-1.7187423085307003,1.000194632470143
4.940000000002527,0.0,0.00011598233867381961,0.0,0.00033975616439632986,-1.7187423016656458,1.0001946723047304
